ID,text,label
2630477,been listening to some goo goo doll john rzeznik is such a great songwriter,positive
2862274,hey guy just heard the song of lily allen s quot f ck you very much quot what a song what can i say hmm cool hahaha,positive
1671009,wow several young lady wanting to update me on their sexual adventure so there are spam bot on here too,negative
2967562,uh a little too reflective for me i think the man need to take his medication now everything s going to be all right sir,positive
27784,think it 's too nice to be cooped up inside at work Always like this on work day and it 's going to rain the next few and I have off,negative
2059038,school fieldtrip with julian cell phone are frowned upon,negative
2510920,new bg image feel like home,positive
1028361,Yea I saw you too now I guess you are famous,positive
1741704,seriously i hear ya all too well,negative
2227846,i think derren brown is brilliant never seen him live though,negative
1113787,Just bought the domain not sure if I will ever build the site ah well But at least it 's there now,positive
1675788,never want to see her again never want to drink anymore damn i am feeling so insecure,negative
796179,I ca n't go see tomorrow unless I can pull a freaking miracle And that miracle would be finding money and a ride from RI,negative
2155030,really freaking out today do not know why and really wish i wasn t why doe the real world have to suck this bad i do not want to leave,negative
1335632,history wa n't too bad i 'm just rubbish at french anyway,positive
721764,Avenged sevenfold where did you go ? Your first two cd are fantastic However my failing at the guitar hero comp will always haunt me,negative
3091717,so did i did not tell you about my business plus i m a painter i really am a painter started today,positive
1679899,wishing my mom didn t have to be in the hospital for mother day,negative
1368726,I 'm fired now ? That 's how you goin ? Oh ok We will have to see about this If the meeting is for quot it chick quot y you going ?,positive
2643901,i love having my brother home,positive
40601,under Docs order to eat lot of cottage cheese drink lot of milk and had 10 min in the sun every hour Will be difficult to do in work,negative
1527341,Misery love company a they say,positive
2747354,did you bounce i hope you bounced phish,positive
1249154,i wa ready for the storm but little did i know there would n't be one it wa all talk and no action,positive
2222292,can t find my copy of quaker advice and query the small one not attached to qfp another item that travel so much w me it got lost,negative
2478277,is resting ahh i feel good,positive
2797732,my forum name is shayrenee i just signed up like day ago i started a topic in the new people section how do you lol,positive
1646158,missing beavis lot even though he is at work and i am at my mummy s i just want to see him,negative
3054601,i d almost bet that you re following or being followed by the guy that won it too next time,positive
384155,Only 1 txt received from you today at 1011 saying good morning Nowt since ! Thank g'dness all this will end when you move in !,negative
1955070,jumping into a pool after a bike ride is always nice except when you jump in with your wallet,negative
484671,i 'm quite shocked you got quot aloha from hell quot a support,negative
468924,wooden lolly stick Ca n't go near them I 'm permanantly deprivde of solero 's,negative
1133553,Waiting for my daughter a she get her hair colored I must love her,positive
640128,At below that always make me feel like cry but not in a bad way Becky 's party tonight Y,negative
1277142,lol are you drunk ! ? i know i had a cute guy but i need a cute guy that is n't my bff,positive
1786068,shoe shopping done dead tired n sleepy better half still shopping browsing omg,negative
2465543,just had steamed fish w oyster sauce,positive
1089598,i will but you have to donate to me a well ahahaha,positive
440798,Today is my last day in this house,negative
2084070,i am at home sick it really horrible i think i have a virus again ily to everyone xx,negative
415643,less than 4GB is unacceptable I have the 16GB and am pretty much out of space,negative
1835976,ok i ma head to bed have to be really early in the office tomorrow,negative
2767820,my yo just called and left me a vm he said i love you mommy and it s ok to come pick me up tomorrow aww now mama is a mess,positive
49327,is up so early ! Time for some breakfast then little cousin communion I wish someone wa up and would text me to keep me company,negative
215583,And I hate when I really wan na talk to somebody and ca n't little old me get sad,negative
2028190,just did the quot i just walked through a spider web dance quot in front of three cute hiker gurlz,negative
2190906,just found out can t drive rental car into czech republic have to change our travel plan,negative
1148033,wow nothing like some penguin and some wing beating up on each other ! good hockey sad outcome they will get them tomorrow,positive
1042474,ca n't wait too see JB3D ! ! ! !,positive
1289235,great I hope many people out there do that too,positive
804267,finally you guy are here ! Ca n't wait for the new album !,positive
2119549,i tend to not like quot honey quot anything in my beer selection,negative
2385984,work but first sleep,positive
