ID,text,label
2343621,noooooooooo don t go we love your sunny face in phoenix,negative
2584576,b last minute essay grades make me,positive
2053045,watching old one tree hill wish the new series would start,negative
1809809,too much rum at this party bad smelling,negative
2232347,ok who has my flight s missing crew member reward if found delayed,negative
2585794,i love her,positive
39072,"Nokia Messaging on the e75 has some nice features, but it's still a mess in my opinion",negative
483158,"Pink and Yellow or Blue and Brown. Can't decide. Or should I got with Purple and Yellow - Lakers colours. Omg,",negative
948015,@ricksanchezcnn or go to YouTube or NBC.com. Don't you just love technology?!,positive
1855965,back home from my wonderful trip to asheville i love a ville in bed amp mourning the fact the weekends over amp i have to work tomorrow,negative
947836,Ur still cute mandy.  And hes just my bfff.,positive
501564,@Princesz22 i dont know what a man in a fitted is  whats a FITTED!? is that like a condom?!,negative
899601,Kelly is officially on my blogroll! http://tinyurl.com/dxa6j7 I just love her! Cool that she liked Adele and The Script,positive
24356,"I've done something to hurt my finger, and the pain woke me up.",negative
1825189,sorry sarah i burned you you cant turn into my lighter,negative
629583,Takin a nap before I go to work. I wish I can get rid of this headache,negative
259013,"@JasmineMcGregor I've been having probs with Twitter all day  I'm trying to make a new account (for my cat, ha) and its being STUPID!!!",negative
2837698,i want itouch shoes clothes food anything that you can bring back woot,positive
1613338,ugh im tired but i don t wanna go to bed btw again was awesome uh im so bored well well i always find something to do xd,negative
3011623,lol always busy me i m leaving to sweet canada joining my man there i m leaving in days,positive
1669532,i feel bad tht both u and i kno tht song,negative
1026901,Ashton kutcher Challenge - Well I passed 400 (Now at 408) and climbing. I am getting there. I also have to beat @Medinagals to 1000,positive
2039415,im burnt i dont burn,negative
357232,Ite rainy. so i have to go shopping tomorrow.,negative
1369700,heading to maumee bay in the morningggg!,positive
1277441,goodmorning ya'll - the morning is perfect for a blogpost about places in the sun and the control of brands  http://twurl.nl/pcwacy,positive
2226803,why are there less characters lik the bigger font tho,negative
340266,the rain is a party pooper,negative
753415,"èªª because i am not  &quot; small man &quot; , yesterday interview failed !  http://plurk.com/p/132ojd",negative
1355924,"@angierue D day? sorry, being nosy  But yay!",positive
649064,@rlanzara The worrying thing is that it's like both,negative
1749981,wishes that my boo was here because who else am i gonna have late night phone calls with while your gone,negative
2686130,yep there really fun,positive
2559207,eeeek cant wait,positive
3040531,im with shoe now miss her so much,positive
675579,@SunshineODT it won't download my mail...,negative
419312,"Bad, Really bad day........  Going to read then sleep, hope tomorrow is a better day...",negative
500954,i'm kinda hungry...i'm not supposed to eat this late...dilemma,negative
2604958,excited and admittidly a bit nervous about getting my tattoo tomorrow hope it don t hurt too too bad,positive
1932721,it pains me max also designs his main line and for herve leger so it s not like he needs this does he need the cash,negative
747095,Im up  and i miss her,negative
424550,Oooh no! I haven't been on twitter in ages. Sorry.   to the few that follow. Miss @izziemizery and the bf as have spent night away ill,negative
1653917,the way it s going im going to have to pull an all nighter on monday to get the paper back,negative
774424,i wish to be someones whole world and for them to tell me they love me  things i can only wish for unfortunately,negative
741273,Happy Fathers Day Dad! I Love You! Working at the golf course til 8  BECCA COMES TOMORROW!!!!!!,negative
2103357,deleting all shitty music off my pc now there is actually no memory left i want to know whats taking up the other gb,negative
229997,I'm too sick to live.,negative
2655639,sounds like the ideal day well except for the football p,positive
1807715,i gotta get ready for work so i don t think that i ll be online for the rest of the night i wish i could chat with ya,negative
1632361,waaaaaaaaaaaa gum ho,negative
397585,is sick of people that lie to get something they cant have. its not fair. i feel used.,negative
882040,@bigbrovar you are back to business on a sunday brova ;),positive
323830,@supermac18 omgosh I am sick 2!!! Hate it!!!  Feel Better!!! Could you follow  me!!!,negative
1674817,my last ever lecture is at pm moro gona b so sad,negative
2166502,omfg it s so fucking cold in this class room,negative
2881470,saying that i got some cracking photos of my sister in law s tortoise a couple of weeks ago,positive
3029328,ive been doin well keepin it low key here in the o really transitioning myself amp gettin back into dancing d,positive
1458197,@royjovero And was that early? I made sure you were up THIS time!,positive
1723963,just got my prints and they turned out lovely i wish i could say the same for my business cards,negative
1983247,i m missing my computer damn it,negative
129572,@FedRooms09 That's quite a bummer.  Especially since nobody seems to be using it.,negative
338297,2 days until the Civic... Just checked my account... I have no money,negative
2682218,hey its ok i was a lil emotional yesterday and today so i apologise for being a drama mama hope your ok though,positive
84427,Is bloody bored but doesn't want tomorrow to come if it means work,negative
2096292,or force me to watch a whole hour of loose women oooh now that is cruel,negative
119158,@nengdisa punch yourself dis. haha... shizz... I'm still awake too.,negative
2310332,i feel bad all the daddy s in iran fighting that cant have their kids come up to them with a card and say quot happy father s day daddy quot,negative
1562459,Lunch with Terry.  He's move back to Christchurch.,positive
2635897,employee quot that guitars not on sale quot me quot sterling make them sell this to me cheap quot sterling quot you must take care of him quot,positive
2667065,up n ready to enjoy the day,positive
127812,@LeoLaporte Hey I haven't seen you since the TechTV days! Man that was a good TV station. It's a shame it ended the way it did,negative
1943159,ill be there sometime but not nxt week but ill get there,negative
3015410,at least you get your money s worth but dude if you meet ronnie tell him i said quot hi ilu ronnie lt quot lol,positive
2446097,check you guys out ha i love it ha great show love you x,positive
418575,@jrnygirl Tell me about it Kimberly...,negative
1563401,"can't wait to meet Tianna  , woohoo.",positive
798059,Last full working day in 18a HQ!,negative
1123402,@twiggcrayon ha. yay  spencer is the funniest shit,positive
2435065,we ll have to find each other at tvotr and tweet incessantly,positive
1125744,"@petersanchez hey, a bets a bet, you know I'll keep my word",positive
2730619,yep he did indeed,positive
1320049,@mrgarethbrooks can you play Nine Black Alps - Buy Nothing - The new single  Thankyou!!!,positive
943645,qotd= quote of the day  hopefully it'll catch on!,positive
205196,going to my cousins house they have a POOL i can't wait but... i was supposed to hang with GEMA  sorry gemabear i promise we can 2morw,negative
2150463,awww that sucks and the weird thing is that here everyone think they are happy songs xd,negative
2875617,go ask he shared about the same devilish dilemma on ellen show he might help,positive
1074372,http://twitpic.com/6872j - One last one for the night. Brit and her brother,positive
2793341,listening to kasabian underdog the song for the sony motionflow comercial,positive
80004,no in two weeks if the meds dont work ill have to do over nite surgery,negative
93464,is so lost on here.,negative
2841600,viva la revolucion lol join the secondlife group revolting adults and or i am adult content to help stop the acf av,positive
2070341,she s following you too and i thought we had a real connection such a tease,negative
2105544,what s wrong way ms wee bro,negative
44109,"Feeling blah.  hopefully be better tomorrow, stoked for barcampla.",negative
2811691,i m on the phone with bankboo,positive
2279147,okay so the homebased business open house at laurel bay was a bust,negative
711018,"Spent an hour cooking dinner, only to find I can no longer eat chicken... Very sad since it smells fantastic",negative
